,time,tweets
804,07-12-2020 02:11,RT @WalshFreedom: I just watched an actual Republican Congressman on national television acknowledge that Joe Biden won the election and wi…
805,07-12-2020 02:11,"RT @D_Alex_connect: Joe Biden run for president three times in the past.

Here's when he announced he was dropping out of the presidential…"
806,07-12-2020 02:11,"RT @LifeNewsHQ: BREAKING:  Joe Biden says he will name radical pro-abortion California AG Xavier Becerra as HHS director if he wins.

Becer…"
807,07-12-2020 02:11,RT @kylegriffin1: Raphael Warnock asks Kelly Loeffler point blank whether Trump lost Georgia and she cannot answer. She dodges again. Joe B…
808,07-12-2020 02:11,"Former Obama WH Doc: ‘Something Is Going on with Joe Biden’s Health,' He Won't Be Pres. More than 1 Year https://t.co/PHQMH9cFk9"
809,07-12-2020 02:11,"RT @nytimes: Breaking News: President-elect Joe Biden has selected Xavier Becerra, a former congressman who is now the Democratic attorney…"
810,07-12-2020 02:11,"RT @marklevinshow: A MUST-SEE Life, Liberty &amp; Levin at 8 PM eastern tonight on Fox!  Please do NOT miss it, from beginning to end!  If you…"
811,07-12-2020 02:11,RT @RandyResist: Experts: It Doesn’t Matter That Alito Moved Up Deadline for Pennsylvania Election Lawsuit. PA has already certified its el…
812,07-12-2020 02:11,RT @kylegriffin1: Raphael Warnock asks Kelly Loeffler point blank whether Trump lost Georgia and she cannot answer. She dodges again. Joe B…
813,07-12-2020 02:11,RT @CNNPolitics: Joe Biden's already more popular than President Trump's ever been | Analysis by CNN's Harry Enten https://t.co/uxf5r9PuO2…
814,07-12-2020 02:11,RT @aldotcom: Rep. Mo Brooks says he plans to challenge the Electoral College vote when Congress is expected to officially certify Presiden…
815,07-12-2020 02:11,"RT @vplus: A new Gallup poll finds that President-elect Joe Biden has a 55% favorable rating and a 41% unfavorable rating.

Joe Biden's alr…"
816,07-12-2020 02:11,RT @hwinkler4real: Hello Georgia the state : Since Joe Biden IS our next President... why not vote to give him the CHANCE to succeed for  A…
817,07-12-2020 02:11,RT @tribelaw: We’re 45 days from the inauguration of the 46th president. But I find it hard to view Donald Trump as much more than a creepy…
818,07-12-2020 02:11,"RT @CaseyResists: Scenario:
Ossoff &amp; Warnock both win the senate races, &amp; Joe Biden is sworn in as 46th President on January 20th, 2021!
Wh…"
819,07-12-2020 02:11,RT @kylegriffin1: Raphael Warnock asks Kelly Loeffler point blank whether Trump lost Georgia and she cannot answer. She dodges again. Joe B…
820,07-12-2020 02:11,RT @D_Alex_connect: “I've learned one thing since I've decided to run for President — everything about me is gonna come up in public record…
821,07-12-2020 02:11,"RT @TDie2020: If Joe Biden held a rally tomorrow in a cow pasture covered with manure, flies wouldn’t show up.

But 80 million votes..?

#S…"
822,07-12-2020 02:11,RT @D_Alex_connect: “I've learned one thing since I've decided to run for President — everything about me is gonna come up in public record…
823,07-12-2020 02:11,"RT @JustaCoinToss: Joe Biden has lived off of our ""hand-outs"" for 47 years. Our hard work and the taxes we pay paid his salary and his heal…"
824,07-12-2020 02:11,"RT @cnnbrk: Moncef Slaoui, the head of the US effort to develop a Covid-19 vaccine, praises Joe Biden's plan to ask all Americans to wear m…"
825,07-12-2020 02:11,@ProjectLincoln @realDonaldTrump @SenateGOP 222 Republican are White Supremacy Sympathizers that’s why they can’t s… https://t.co/1Rfa9En8QC
826,07-12-2020 02:11,RT @WalshFreedom: I just watched an actual Republican Congressman on national television acknowledge that Joe Biden won the election and wi…
827,07-12-2020 02:11,RT @tribelaw: We’re 45 days from the inauguration of the 46th president. But I find it hard to view Donald Trump as much more than a creepy…
828,07-12-2020 02:11,@nypost What about Joe Biden's son.......?
829,07-12-2020 02:11,"@ndtv When people know Joe Biden gonna sign Paris climate Accord .
And will force stop stubble burning cases . But… https://t.co/Pbn0KDIAhr"
830,07-12-2020 02:11,RT @kylegriffin1: Raphael Warnock asks Kelly Loeffler point blank whether Trump lost Georgia and she cannot answer. She dodges again. Joe B…
831,07-12-2020 02:11,"RT @Dknight10k: If you voted for Joe Biden, like and retweet this. Prove to Republicans that the election wasn't rigged and Biden just kick…"
832,07-12-2020 02:11,RT @WalshFreedom: I just watched an actual Republican Congressman on national television acknowledge that Joe Biden won the election and wi…
833,07-12-2020 02:11,"RT @tylerpager: SCOOP: Joe Biden has selected Rochelle Walensky, the chief of infectious diseases at Massachusetts General Hospital, to run…"
834,07-12-2020 02:11,"RT @SenSchumer: For millions of Americans, student loan debt has become an impossible burden.

President-elect Joe Biden can #CancelStudent…"
835,07-12-2020 02:11,RT @AIDS_United: We are grateful for the President-elect’s commitment to those living with HIV and are thrilled at the reinstatement of the…
836,07-12-2020 02:11,"@realDonaldTrump This is like if in the first episode of THE APPRENTICE Donald Trump told a dude ""You're fired!"" an… https://t.co/nLirXQdJdb"
837,07-12-2020 02:11,"RT @D_Alex_connect: Regardless of his current mental decline, Joe Biden's moral status remains unchanged for decades:

In his own words, a…"
838,07-12-2020 02:11,RT @kylegriffin1: Raphael Warnock asks Kelly Loeffler point blank whether Trump lost Georgia and she cannot answer. She dodges again. Joe B…
839,07-12-2020 02:11,Joe Biden eligió otro latino para su Gabinete: quién es Xavier Becerra y qué cargo ocupará. https://t.co/1ZYvTDOrXr
840,07-12-2020 02:11,"@AndreaM42053939 @kirstiealley Lol you voted for China Joe Biden, a dementia patient, for president."
841,07-12-2020 02:11,Ben Franklin comment on Joe Biden! https://t.co/5WJeav5Zi5
842,07-12-2020 02:11,"RT @vplus: A new Gallup poll finds that President-elect Joe Biden has a 55% favorable rating and a 41% unfavorable rating.

Joe Biden's alr…"
843,07-12-2020 02:11,RT @babadookspinoza: Joe Biden went from “Help is on the way!” to “Americans don’t want help!” in three days.
844,07-12-2020 02:11,Former Obama WH Doc: ‘Something Is Going on with Joe Biden’s Health. He Won't Be Pres. More than 1 Year. https://t.co/MWsl8hN17x
845,07-12-2020 02:11,@xoxoPatrioticRN @realDonaldTrump YET IN JANUARY JOE BIDEN AND KAMALA HARRIS WILL BE INAUGURATED. GO FIGURE!
846,07-12-2020 02:11,RT @kylegriffin1: Joe Biden will be president in 45 days.
847,07-12-2020 02:11,"RT @D_Alex_connect: Joe Biden: I was ready to prostitute myself... 😱

#CreepyJoe #CorruptBiden 
https://t.co/EGMf7XTptN"
848,07-12-2020 02:11,"RT @Dknight10k: If you voted for Joe Biden, like and retweet this. Prove to Republicans that the election wasn't rigged and Biden just kick…"
849,07-12-2020 02:11,"RT @aroseblush: Ignorance is Bliss.  Time for these crazies to face reality. No Voter Fraud. Joe Biden won the election. Delusional!

🥶   ‘…"
850,07-12-2020 02:11,@RawDoggingYaMom @GiangGiangsta @WesternMan_AD @NPR If audits are done and they clear Joe Biden of fraudulent votes… https://t.co/YHwh4XK6tA
851,07-12-2020 02:11,"RT @BillKristol: “In its internal tests, the Biden campaign found that traditional political ads—slick-looking 30-second spots—were far les…"
852,07-12-2020 02:11,RT @shelbygrad: One thing we learned in 2020 (and frankly over the last three decades) is that sound health policy and access to health car…
853,07-12-2020 02:11,RT @hwinkler4real: Hello Georgia the state : Since Joe Biden IS our next President... why not vote to give him the CHANCE to succeed for  A…
854,07-12-2020 02:11,"RT @D_Alex_connect: Joe Biden confessing, seemingly in a Freudian slip:

“We have put together… and you guys did it for Obama administratio…"
855,07-12-2020 02:11,RT @hwinkler4real: Hello Georgia the state : Since Joe Biden IS our next President... why not vote to give him the CHANCE to succeed for  A…
856,07-12-2020 02:11,"RT @kaitlancollins: HHS Secretary Azar refers to Joe Biden as “the vice president"" on Fox News and does not respond when Chris Wallace inte…"
857,07-12-2020 02:11,RT @NickAdamsinUSA: Should Joe Biden concede?
858,07-12-2020 02:11,"RT @HuffPost: Alex Azar referred to ""Vice President Joe Biden"" as he defended Donald Trump's maskless behavior. https://t.co/BjAZmVLNJL"
859,07-12-2020 02:11,RT @kylegriffin1: Raphael Warnock asks Kelly Loeffler point blank whether Trump lost Georgia and she cannot answer. She dodges again. Joe B…
860,07-12-2020 02:10,"RT @FirstSquawk: U.S. President-Elect Joe Biden Expected To Nominate Rochelle Walensky, Chief Of Infectious Diseases At Massachusetts Gener…"
861,07-12-2020 02:10,RT @DanCrenshawTX: https://t.co/JjzyaL0u8A
862,07-12-2020 02:10,Joe Biden Cheated and stole the election
863,07-12-2020 02:10,RT @697d1a1a6ef24a6: Deport Joe Biden back to China
864,07-12-2020 02:10,RT @TravisAllen02: Joe Biden has a higher favorability rating right now than Trump EVER had as President.
865,07-12-2020 02:10,"RT @hmm_is_that_so: @DailyCaller Joe Biden Literally TELLS US their plan
:
"" I will create a disease &amp; say I have to resign!""
THATS how Kam…"
866,07-12-2020 02:10,"RT @nytimes: Breaking News: President-elect Joe Biden has selected Xavier Becerra, a former congressman who is now the Democratic attorney…"
867,07-12-2020 02:10,@realTrumpForce Devil Love Joe Biden
868,07-12-2020 02:10,"RT @jackcalifano: You: I’m starving, I need food

Joe Biden: I understand the concept of hunger"
869,07-12-2020 02:10,RT @WalshFreedom: I just watched an actual Republican Congressman on national television acknowledge that Joe Biden won the election and wi…
870,07-12-2020 02:10,Most of this story about Biden's digital strategy is fluff but the part about how they dealt with disinformation is… https://t.co/8j90JkBedS
871,07-12-2020 02:10,RT @WalshFreedom: I just watched an actual Republican Congressman on national television acknowledge that Joe Biden won the election and wi…
872,07-12-2020 02:10,RT @Weinsteinlaw: Joe Biden received a greater percentage of the vote against an incumbent president than anyone since 1932. He’s also curr…
873,07-12-2020 02:10,"RT @IWF: Instead of pretending that Joe Biden just accomplished something historic for women, the media should acknowledge that America alr…"
874,07-12-2020 02:10,RT @Weinsteinlaw: Joe Biden received a greater percentage of the vote against an incumbent president than anyone since 1932. He’s also curr…
875,07-12-2020 02:10,"RT @jackcalifano: You: I’m starving, I need food

Joe Biden: I understand the concept of hunger"
876,07-12-2020 02:10,RT @WalshFreedom: I just watched an actual Republican Congressman on national television acknowledge that Joe Biden won the election and wi…
877,07-12-2020 02:10,RT @babadookspinoza: Joe Biden went from “Help is on the way!” to “Americans don’t want help!” in three days.
878,07-12-2020 02:10,RT @girlsreallyrule: President-elect Joe Biden has selected California Attorney General Xavier Becerra to serve as his secretary of Health…
879,07-12-2020 02:10,@Aized10 @RobertSantandr1 @KristiNoem @KLoeffler Joe Biden’s a rapist and gropes kids on camera. Got anything to say about that?
880,07-12-2020 02:10,"RT @shearm: SCOOP -- Joe Biden will nominate Xavier Becerra, the attorney general in California, to be the next HHS secretary, a victory fo…"
881,07-12-2020 02:10,RT @SethAbramson: FUN FACT: Donald Trump got his ass handed to him in the 2020 election. He got blown out like a chump. His performance was…
882,07-12-2020 02:10,@JennaEllisEsq I will. And I’ll tell them to call Joe Biden and congratulate him on his tremendous victory.
883,07-12-2020 02:10,"RT @nytimes: Breaking News: President-elect Joe Biden has selected Xavier Becerra, a former congressman who is now the Democratic attorney…"
884,07-12-2020 02:10,"RT @DailyCaller: Joe Biden is asked about his disagreements with Kamala Harris on certain issues:

""Like I told Barack, if I reach somethin…"
885,07-12-2020 02:10,"RT @bittman: With just one cabinet appointment, President-elect Joe Biden could tackle economic inequality, the rural/urban divide, climate…"
886,07-12-2020 02:10,RT @Weinsteinlaw: Joe Biden received a greater percentage of the vote against an incumbent president than anyone since 1932. He’s also curr…
887,07-12-2020 02:10,@MillieMillz93 @Trebor_Kay @Angel_Rose_C @gailendavid @DonaldJTrumpJr Joe Biden has secured a majority of electoral… https://t.co/IMYRoMPfhF
888,07-12-2020 02:10,"RT @mmpadellan: Out of 249 Republicans in the House and the Senate, just 25 will admit that Joe Biden won the election.

The rest are spine…"
889,07-12-2020 02:10,RT @IAmLeoGlaze: Emmett Till &amp; Joe Biden were born 1yr apart. Think about that.
890,07-12-2020 02:10,RT @people4kam: NEW: Joe Biden has selected Rochelle Walensky to run the CDC. https://t.co/cRAtOtrAqr
891,07-12-2020 02:10,"RT @tylerpager: SCOOP: Joe Biden has selected Rochelle Walensky, the chief of infectious diseases at Massachusetts General Hospital, to run…"
892,07-12-2020 02:10,"RT @shillman1: In my mind, Joe Biden is already POTUS. He's the only one doing any real work, anyway."
893,07-12-2020 02:10,"@gtconway3d Great, so instead of a Trump toady trying to cut Social Security, we get someone like her trying to cut… https://t.co/SE6rbUMtct"
894,07-12-2020 02:10,"RT @SenSchumer: For millions of Americans, student loan debt has become an impossible burden.

President-elect Joe Biden can #CancelStudent…"
895,07-12-2020 02:10,RT @kylegriffin1: Raphael Warnock asks Kelly Loeffler point blank whether Trump lost Georgia and she cannot answer. She dodges again. Joe B…
896,07-12-2020 02:10,RT @nytimes: Organizers and tribal leaders in Georgia are mobilizing to drive Native American voter registrations before the runoff electio…
897,07-12-2020 02:10,https://t.co/HKvMQjaNOQ
898,07-12-2020 02:10,Joe Biden picks Xavier Becerra for HHS and cements that he is as pro-abortion as they come. And by pro-abortion I m… https://t.co/hlK2wD3QPa
899,07-12-2020 02:10,RT @CNN: President-elect Joe Biden is more popular than President Trump has been at any point since he started running for president in Jun…
900,07-12-2020 02:10,RT @kylegriffin1: Raphael Warnock asks Kelly Loeffler point blank whether Trump lost Georgia and she cannot answer. She dodges again. Joe B…
901,07-12-2020 02:10,"@itzhazelsstuff freddy fazbear, bonnie fazbear, mona lisa, @Gamgam69984023, a worm, and joe biden"
902,07-12-2020 02:10,"RT @IWF: Instead of pretending that Joe Biden just accomplished something historic for women, the media should acknowledge that America alr…"
903,07-12-2020 02:10,"RT @SenSchumer: For millions of Americans, student loan debt has become an impossible burden.

President-elect Joe Biden can #CancelStudent…"
904,07-12-2020 02:10,@notcapnamerica Something tells me JOE BIDEN was in church for Mass today. Can’t FUCK with GOD’S children.🤣🤣🤣🤣🤣
905,07-12-2020 02:10,RT @hwinkler4real: Hello Georgia the state : Since Joe Biden IS our next President... why not vote to give him the CHANCE to succeed for  A…
906,07-12-2020 02:10,"RT @shearm: SCOOP -- Joe Biden will nominate Xavier Becerra, the attorney general in California, to be the next HHS secretary, a victory fo…"
907,07-12-2020 02:10,Michigan Attorney General signals a return of the War on Christmas in Joe Biden’s America https://t.co/UdtjNFv0W4
908,07-12-2020 02:10,"RT @D_Alex_connect: Joe Biden run for president three times in the past.

Here's when he announced he was dropping out of the presidential…"
909,07-12-2020 02:10,"RT @JaneBradley4128: @realDonaldTrump Donald Trump: I am SO SICK AND TIRED OF YOUR BULLSHIT! In 45 days, America will have a new President!…"
910,07-12-2020 02:10,RT @CNN: President-elect Joe Biden is more popular than President Trump has been at any point since he started running for president in Jun…
911,07-12-2020 02:10,RT @Weinsteinlaw: Joe Biden received a greater percentage of the vote against an incumbent president than anyone since 1932. He’s also curr…
912,07-12-2020 02:10,RT @kylegriffin1: Raphael Warnock asks Kelly Loeffler point blank whether Trump lost Georgia and she cannot answer. She dodges again. Joe B…
913,07-12-2020 02:10,RT @WalshFreedom: I just watched an actual Republican Congressman on national television acknowledge that Joe Biden won the election and wi…
914,07-12-2020 02:10,"@SenSchumer The minute Joe Biden is sworn in, I will kiss the ground I love and bless him for casting evil out of the WH"
915,07-12-2020 02:10,@marion_gabriele @MsMightyPen @skroobler @sswithers1 @FiredupBethy @MelisCattish @MarkMeadows @realDonaldTrump Joe… https://t.co/nyynKNlipP
916,07-12-2020 02:10,RT @Weinsteinlaw: Joe Biden received a greater percentage of the vote against an incumbent president than anyone since 1932. He’s also curr…
917,07-12-2020 02:10,"RT @anniekarni: What is there even to weigh.

//Biden weighs taking an inaugural Amtrak ride from Delaware to D.C. - Axios https://t.co/RJt…"
918,07-12-2020 02:10,@ScottAdamsSays @realDonaldTrump You want us to beleive that the county flipper 13% of the votes from Biden to trum… https://t.co/boeFK3jNqL
919,07-12-2020 02:10,"RT @cnnbrk: Moncef Slaoui, the head of the US effort to develop a Covid-19 vaccine, praises Joe Biden's plan to ask all Americans to wear m…"
920,07-12-2020 02:10,"RT @LifeNewsHQ: BREAKING:  Joe Biden says he will name radical pro-abortion California AG Xavier Becerra as HHS director if he wins.

Becer…"
921,07-12-2020 02:10,RT @Weinsteinlaw: Joe Biden received a greater percentage of the vote against an incumbent president than anyone since 1932. He’s also curr…
922,07-12-2020 02:10,RT @JohnRLottJr: Joe Biden came under fire earlier this year for denying his opposition to the 2011 raid that killed Usama bin Laden after…
923,07-12-2020 02:10,"RT @MPRnews: President-elect Joe Biden has picked California Attorney General Xavier Becerra to be his health secretary, putting a defender…"
924,07-12-2020 02:10,"RT @cnnbrk: Moncef Slaoui, the head of the US effort to develop a Covid-19 vaccine, praises Joe Biden's plan to ask all Americans to wear m…"
925,07-12-2020 02:10,"RT @VTVcanal8: #EnVideo📹 | Pdte. de Venezuela, @NicolasMaduro: yo le hago un llamado a toda la oposición, que abandone la ruta extremista,…"
926,07-12-2020 02:10,RT @WalshFreedom: I just watched an actual Republican Congressman on national television acknowledge that Joe Biden won the election and wi…
927,07-12-2020 02:10,"RT @HawaiiDelilah: President-elect Joe Biden selected Rochelle Walensky, the chief of infectious diseases at Massachusetts General Hospital…"
928,07-12-2020 02:10,"""Joe Biden"" Has A Broken Leg For Example You Opened A Splint What Do You Think We Are Exactly Yourself🤣😂
""جو بایدن""… https://t.co/nhT5ybldu5"
929,07-12-2020 02:10,https://t.co/CyJXUedj0f
930,07-12-2020 02:10,@kirstiealley Yes my country’s beautiful alright but @JustinTrudeau SUCKS!! He’s like a Joe Biden!! And unfortunate… https://t.co/g5ioivFbWV
931,07-12-2020 02:10,RT @hwinkler4real: Hello Georgia the state : Since Joe Biden IS our next President... why not vote to give him the CHANCE to succeed for  A…
932,07-12-2020 02:10,"RT @SenSchumer: For millions of Americans, student loan debt has become an impossible burden.

President-elect Joe Biden can #CancelStudent…"
933,07-12-2020 02:10,RT @babadookspinoza: Joe Biden went from “Help is on the way!” to “Americans don’t want help!” in three days.
934,07-12-2020 02:10,RT @kylegriffin1: Raphael Warnock asks Kelly Loeffler point blank whether Trump lost Georgia and she cannot answer. She dodges again. Joe B…
935,07-12-2020 02:10,@StevenC69508874 @Rothbard1776 @SidneyPowell1 God has chosen Joe Biden
936,07-12-2020 02:10,"RT @LifeNewsHQ: BREAKING:  Joe Biden says he will name radical pro-abortion California AG Xavier Becerra as HHS director if he wins.

Becer…"
937,07-12-2020 02:10,"RT @shearm: SCOOP -- Joe Biden will nominate Xavier Becerra, the attorney general in California, to be the next HHS secretary, a victory fo…"
938,07-12-2020 02:10,"RT @nytopinion: “With just one cabinet appointment, President-elect Joe Biden could tackle economic inequality, the rural/urban divide, cli…"
939,07-12-2020 02:10,RT @Weinsteinlaw: Joe Biden received a greater percentage of the vote against an incumbent president than anyone since 1932. He’s also curr…
940,07-12-2020 02:10,RT @darhar981: 🎄In a now-deleted tweet🎄Michigan Attorney General Dana Nessel signaled the return of the War on Christmas in Joe Biden’s Ame…
941,07-12-2020 02:10,"RT @tylerpager: SCOOP: Joe Biden has selected Rochelle Walensky, the chief of infectious diseases at Massachusetts General Hospital, to run…"
942,07-12-2020 02:10,RT @CNNPolitics: Joe Biden's already more popular than President Trump's ever been | Analysis by CNN's Harry Enten https://t.co/uxf5r9PuO2…
943,07-12-2020 02:10,RT @Rockin4America: The Same Organized Fraud That Took Place in Michigan Took Place In Georgia on Election Night - Republicans Were Removed…
944,07-12-2020 02:10,"RT @MikeAStith1: @JoeBiden ""Joe Biden,"" the end of the American dream as we know it."
945,07-12-2020 02:10,"RT @FotosDeFatos: Joe Biden no Morro Dona Marta, Rio de Janeiro, 2013. ©Isabela Marinho/OGlobo https://t.co/pIMJ9kWcdn"
946,07-12-2020 02:10,RT @tribelaw: We’re 45 days from the inauguration of the 46th president. But I find it hard to view Donald Trump as much more than a creepy…
947,07-12-2020 02:10,@wapplehouse The Joe Biden account did not tweet that.
948,07-12-2020 02:10,RT @WalshFreedom: I just watched an actual Republican Congressman on national television acknowledge that Joe Biden won the election and wi…
949,07-12-2020 02:10,"RT @Frosst_Emblem: @JoeBiden Joe Biden cares about us, Trump only cares about himself. Never forget that."
950,07-12-2020 02:10,RT @babadookspinoza: Joe Biden went from “Help is on the way!” to “Americans don’t want help!” in three days.
951,07-12-2020 02:10,RT @WalshFreedom: I just watched an actual Republican Congressman on national television acknowledge that Joe Biden won the election and wi…
952,07-12-2020 02:10,RT @kylegriffin1: Raphael Warnock asks Kelly Loeffler point blank whether Trump lost Georgia and she cannot answer. She dodges again. Joe B…
953,07-12-2020 02:10,RT @WalshFreedom: I just watched an actual Republican Congressman on national television acknowledge that Joe Biden won the election and wi…
954,07-12-2020 02:10,RT @hwinkler4real: Hello Georgia the state : Since Joe Biden IS our next President... why not vote to give him the CHANCE to succeed for  A…
955,07-12-2020 02:10,"Biden picks Calif. AG Becerra to lead HHS, pandemic response

https://t.co/9co5oR7Gj8"
956,07-12-2020 02:10,RT @Weinsteinlaw: Joe Biden received a greater percentage of the vote against an incumbent president than anyone since 1932. He’s also curr…
957,07-12-2020 02:10,"“This is a moment for child care and early child education to reinvent itself,” @CarrieECE on President-elect Biden… https://t.co/jtlVYprZcR"
958,07-12-2020 02:09,RT @politicomx: Joe Biden nominó al latino Xavier Becerra como secretario de Salud; su postulación debe ser ratificada por el Senado estado…
959,07-12-2020 02:09,"RT @tylerpager: SCOOP: Joe Biden has selected Rochelle Walensky, the chief of infectious diseases at Massachusetts General Hospital, to run…"
960,07-12-2020 02:09,RT @JasonMillerinDC: What a scumbag this 🤡 is. This is Joe Biden’s “unity” right here. Truly sad to see bottom-feeders hurl insults like th…
961,07-12-2020 02:09,"RT @tylerpager: SCOOP: Joe Biden has selected Rochelle Walensky, the chief of infectious diseases at Massachusetts General Hospital, to run…"
962,07-12-2020 02:09,RT @WalshFreedom: I just watched an actual Republican Congressman on national television acknowledge that Joe Biden won the election and wi…
963,07-12-2020 02:09,RT @kylegriffin1: Raphael Warnock asks Kelly Loeffler point blank whether Trump lost Georgia and she cannot answer. She dodges again. Joe B…
964,07-12-2020 02:09,"@realDonaldTrump Donald Trump: I am SO SICK AND TIRED OF YOUR BULLSHIT! In 45 days, America will have a new Preside… https://t.co/ddg0aQRmHg"
965,07-12-2020 02:09,"@SenDuckworth @SenateDems Oh, yiu mean the democratic passed laws, specifically ones by Joe biden? Yes.. they do ta… https://t.co/PxxB3a7dpS"
966,07-12-2020 02:09,RT @TheEconomist: The overriding challenge of Joe Biden's economic team will be to repair an economy battered by covid-19 https://t.co/IBOn…
967,07-12-2020 02:09,RT @SidyBarrey: Joe Biden's already more popular than Trump's ever been - CNNPolitics https://t.co/BEWtDm9ng7
968,07-12-2020 02:09,Insanity Wrap #98: Awkward -- Joe Biden Stole the Election (Say the Bernie Bros) https://t.co/NhBHmbFYkx
969,07-12-2020 02:09,"RT @D_Alex_connect: “A New World Order”⁉️

“An unrelenting stream of immigration, non stop”⁉️

Joe Biden's plan for America, in his own wor…"
970,07-12-2020 02:09,RT @Weinsteinlaw: Joe Biden received a greater percentage of the vote against an incumbent president than anyone since 1932. He’s also curr…
971,07-12-2020 02:09,RT @JimVandeHei: 🚨 President Trump is considering a made-for-TV grand finale: a White House departure on Marine One and final Air Force One…
972,07-12-2020 02:09,RT @babadookspinoza: Joe Biden went from “Help is on the way!” to “Americans don’t want help!” in three days.
973,07-12-2020 02:09,RT @shelbygrad: One thing we learned in 2020 (and frankly over the last three decades) is that sound health policy and access to health car…
974,07-12-2020 02:09,RT @WalshFreedom: I just watched an actual Republican Congressman on national television acknowledge that Joe Biden won the election and wi…
975,07-12-2020 02:09,RT @people4kam: NEW: Joe Biden has selected Rochelle Walensky to run the CDC. https://t.co/cRAtOtrAqr
976,07-12-2020 02:09,"@realDonaldTrump @WhiteHouse @DanScavino truth is JOE BIDEN DIDN’T WIN, YOU WON RE-ELECTION, AND BY A LANDSLIDE, WH… https://t.co/peXjbQgeYj"
977,07-12-2020 02:09,"@ChefGruel @RealBrandonDonk Not to worry, Joe “Tapioca Brains” Biden will upgrade him to his climate czar or something"
978,07-12-2020 02:09,"RT @tylerpager: SCOOP: Joe Biden has selected Rochelle Walensky, the chief of infectious diseases at Massachusetts General Hospital, to run…"
979,07-12-2020 02:09,RT @babadookspinoza: Joe Biden went from “Help is on the way!” to “Americans don’t want help!” in three days.
980,07-12-2020 02:09,"RT @RobAnderson2018: Joe Biden will be your president at noon on January 20th, 2021."
981,07-12-2020 02:09,@JoeBiden Just stop. Joe Biden hasn’t written anything on his own... ever.
982,07-12-2020 02:09,"RT @kylegriffin1: Breaking Politico: Joe Biden has selected Rochelle Walensky, the chief of infectious diseases at Massachusetts General Ho…"
983,07-12-2020 02:09,@ObamaMalik Joe Biden looks like a walking ZOMBIE
984,07-12-2020 02:09,RT @CNN: President-elect Joe Biden is more popular than President Trump has been at any point since he started running for president in Jun…
985,07-12-2020 02:09,RT @kylegriffin1: Raphael Warnock asks Kelly Loeffler point blank whether Trump lost Georgia and she cannot answer. She dodges again. Joe B…
986,07-12-2020 02:09,RT @hwinkler4real: Hello Georgia the state : Since Joe Biden IS our next President... why not vote to give him the CHANCE to succeed for  A…
987,07-12-2020 02:09,"In the Obama admin, Joe was the devils advocate. In the Biden admin Joe isn’t going to have an devils advocate. 

he’s gonna have trump."
988,07-12-2020 02:09,"RT @Yessica_AGG: Pdte. @NicolasMaduro “Hago un llamado a toda la oposición, a que abandone toda la ruta extremista, que aproveche la derrot…"
989,07-12-2020 02:09,RT @kylegriffin1: Raphael Warnock asks Kelly Loeffler point blank whether Trump lost Georgia and she cannot answer. She dodges again. Joe B…
990,07-12-2020 02:09,RT @CNN: President-elect Joe Biden is more popular than President Trump has been at any point since he started running for president in Jun…
991,07-12-2020 02:09,"RT @shearm: SCOOP -- Joe Biden will nominate Xavier Becerra, the attorney general in California, to be the next HHS secretary, a victory fo…"
992,07-12-2020 02:09,@KamalaHarris https://t.co/atLWFH2cWm
993,07-12-2020 02:09,RT @CNNPolitics: Joe Biden's already more popular than President Trump's ever been | Analysis by CNN's Harry Enten https://t.co/uxf5r9PuO2…
994,07-12-2020 02:09,RT @WalshFreedom: I just watched an actual Republican Congressman on national television acknowledge that Joe Biden won the election and wi…
995,07-12-2020 02:09,RT @girlsreallyrule: President-elect Joe Biden has selected California Attorney General Xavier Becerra to serve as his secretary of Health…
996,07-12-2020 02:09,"Hi!👋 Your daily reminder that Trump is still your president, Joe Biden is a corrupt career politician with dementia… https://t.co/Z0ZNlhjDyl"
997,07-12-2020 02:09,RT @WalshFreedom: I just watched an actual Republican Congressman on national television acknowledge that Joe Biden won the election and wi…
998,07-12-2020 02:09,"@KingJames Trump finally plays a good candidate and gets exposed for the trash President that he is. By the way, Jo… https://t.co/gWehK9oKiT"
999,07-12-2020 02:09,RT @SethAbramson: FUN FACT: Donald Trump got his ass handed to him in the 2020 election. He got blown out like a chump. His performance was…
